LP DATA SID BETTER WORSE
en-fi newstest2017 2187 AaltoHnmtFlatcat.4798 HY-SMT.4882
en-fi newstest2017 2187 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 2186 TALP-UPC.4939 jhu-pbmt.4968
en-fi newstest2017 221 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 220 online-B.0 HY-AH.4797
en-fi newstest2017 2211 online-B.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 2215 HY-SMT.4882 AaltoHnmtFlatcat.4798
en-fi newstest2017 2215 HY-SMT.4882 TALP-UPC.4939
en-fi newstest2017 2215 online-A.0 TALP-UPC.4939
en-fi newstest2017 2215 online-A.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 2214 HY-AH.4797 jhu-pbmt.4968
en-fi newstest2017 2214 HY-AH.4797 TALP-UPC.4939
en-fi newstest2017 2337 HY-SMT.4882 apertium-unconstrained.4769
en-fi newstest2017 2337 TALP-UPC.4939 apertium-unconstrained.4769
en-fi newstest2017 2337 online-G.0 apertium-unconstrained.4769
en-fi newstest2017 2337 TALP-UPC.4939 online-G.0
en-fi newstest2017 151 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 158 online-B.0 HY-AH.4797
en-fi newstest2017 2435 online-B.0 AaltoHnmtMultitask.4873
en-fi newstest2017 2435 online-B.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2509 HY-HNMT.4961 HY-AH.4797
en-fi newstest2017 2508 online-G.0 HY-AH.4797
en-fi newstest2017 2508 online-G.0 HY-HNMT.4961
en-fi newstest2017 2507 HY-SMT.4882 apertium-unconstrained.4769
en-fi newstest2017 2506 HY-HNMT.4961 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2506 HY-HNMT.4961 HY-AH.4797
en-fi newstest2017 2506 HY-HNMT.4961 TALP-UPC.4939
en-fi newstest2017 2504 HY-HNMT.4961 apertium-unconstrained.4769
en-fi newstest2017 2504 AaltoHnmtMultitask.4873 apertium-unconstrained.4769
en-fi newstest2017 2504 AaltoHnmtMultitask.4873 HY-HNMT.4961
en-fi newstest2017 2502 TALP-UPC.4939 apertium-unconstrained.4769
en-fi newstest2017 2502 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 2502 TALP-UPC.4939 jhu-pbmt.4968
en-fi newstest2017 2501 HY-SMT.4882 online-B.0
en-fi newstest2017 2501 HY-SMT.4882 online-A.0
en-fi newstest2017 2500 AaltoHnmtFlatcat.4798 HY-HNMT.4961
en-fi newstest2017 2726 online-A.0 HY-AH.4797
en-fi newstest2017 2726 jhu-nmt-lattice-rescore.4903 HY-AH.4797
en-fi newstest2017 2726 AaltoHnmtMultitask.4873 HY-AH.4797
en-fi newstest2017 2726 jhu-nmt-lattice-rescore.4903 online-G.0
en-fi newstest2017 2726 online-G.0 HY-AH.4797
en-fi newstest2017 2726 AaltoHnmtMultitask.4873 online-G.0
en-fi newstest2017 2726 jhu-nmt-lattice-rescore.4903 jhu-pbmt.4968
en-fi newstest2017 2726 jhu-pbmt.4968 HY-AH.4797
en-fi newstest2017 2726 AaltoHnmtMultitask.4873 jhu-pbmt.4968
en-fi newstest2017 2724 online-G.0 TALP-UPC.4939
en-fi newstest2017 2724 jhu-pbmt.4968 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2724 jhu-pbmt.4968 TALP-UPC.4939
en-fi newstest2017 2724 jhu-nmt-lattice-rescore.4903 TALP-UPC.4939
en-fi newstest2017 2722 jhu-pbmt.4968 HY-AH.4797
en-fi newstest2017 2722 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 2721 HY-AH.4797 online-B.0
en-fi newstest2017 2721 AaltoHnmtMultitask.4873 online-B.0
en-fi newstest2017 2721 HY-AH.4797 apertium-unconstrained.4769
en-fi newstest2017 2721 AaltoHnmtMultitask.4873 apertium-unconstrained.4769
en-fi newstest2017 2721 HY-AH.4797 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2721 AaltoHnmtMultitask.4873 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2720 HY-HNMT.4961 apertium-unconstrained.4769
en-fi newstest2017 2729 AaltoHnmtMultitask.4873 online-A.0
en-fi newstest2017 2729 AaltoHnmtFlatcat.4798 online-A.0
en-fi newstest2017 2728 HY-AH.4797 apertium-unconstrained.4769
en-fi newstest2017 2728 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 2728 jhu-pbmt.4968 HY-AH.4797
en-fi newstest2017 1806 AaltoHnmtMultitask.4873 HY-SMT.4882
en-fi newstest2017 1803 HY-AH.4797 apertium-unconstrained.4769
en-fi newstest2017 1803 TALP-UPC.4939 apertium-unconstrained.4769
en-fi newstest2017 1525 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 1943 HY-HNMT.4961 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 1940 HY-HNMT.4961 jhu-pbmt.4968
en-fi newstest2017 818 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 818 online-G.0 online-A.0
en-fi newstest2017 818 online-G.0 online-B.0
en-fi newstest2017 818 online-G.0 HY-AH.4797
en-fi newstest2017 819 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 1255 online-G.0 apertium-unconstrained.4769
en-fi newstest2017 1255 jhu-pbmt.4968 online-G.0
en-fi newstest2017 1255 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 812 AaltoHnmtMultitask.4873 HY-SMT.4882
en-fi newstest2017 812 AaltoHnmtMultitask.4873 apertium-unconstrained.4769
en-fi newstest2017 812 AaltoHnmtMultitask.4873 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 812 AaltoHnmtMultitask.4873 HY-AH.4797
en-fi newstest2017 814 online-B.0 TALP-UPC.4939
en-fi newstest2017 814 jhu-pbmt.4968 TALP-UPC.4939
en-fi newstest2017 814 jhu-nmt-lattice-rescore.4903 TALP-UPC.4939
en-fi newstest2017 817 HY-SMT.4882 online-G.0
en-fi newstest2017 817 online-A.0 online-G.0
en-fi newstest2017 2859 AaltoHnmtMultitask.4873 jhu-pbmt.4968
en-fi newstest2017 2851 HY-AH.4797 HY-SMT.4882
en-fi newstest2017 2851 HY-AH.4797 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2851 online-A.0 HY-SMT.4882
en-fi newstest2017 2851 online-A.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2850 online-A.0 HY-HNMT.4961
en-fi newstest2017 2852 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 2852 AaltoHnmtFlatcat.4798 AaltoHnmtMultitask.4873
en-fi newstest2017 2857 HY-HNMT.4961 apertium-unconstrained.4769
en-fi newstest2017 2857 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 2857 HY-HNMT.4961 jhu-pbmt.4968
en-fi newstest2017 2857 HY-HNMT.4961 AaltoHnmtFlatcat.4798
en-fi newstest2017 2857 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 2857 HY-HNMT.4961 online-A.0
en-fi newstest2017 2856 AaltoHnmtMultitask.4873 HY-HNMT.4961
en-fi newstest2017 2856 AaltoHnmtMultitask.4873 AaltoHnmtFlatcat.4798
en-fi newstest2017 1491 online-A.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 1492 online-A.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 1492 online-B.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 1492 jhu-nmt-lattice-rescore.4903 AaltoHnmtFlatcat.4798
en-fi newstest2017 1492 HY-AH.4797 AaltoHnmtFlatcat.4798
en-fi newstest2017 1492 TALP-UPC.4939 AaltoHnmtFlatcat.4798
en-fi newstest2017 1494 AaltoHnmtMultitask.4873 AaltoHnmtFlatcat.4798
en-fi newstest2017 1496 HY-SMT.4882 apertium-unconstrained.4769
en-fi newstest2017 1498 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 1498 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 1627 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 1627 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 1701 jhu-pbmt.4968 online-A.0
en-fi newstest2017 1701 HY-AH.4797 online-A.0
en-fi newstest2017 1701 AaltoHnmtFlatcat.4798 online-A.0
en-fi newstest2017 1702 online-B.0 online-A.0
en-fi newstest2017 1702 AaltoHnmtMultitask.4873 online-A.0
en-fi newstest2017 1704 AaltoHnmtMultitask.4873 apertium-unconstrained.4769
en-fi newstest2017 1625 HY-SMT.4882 TALP-UPC.4939
en-fi newstest2017 1706 jhu-pbmt.4968 online-G.0
en-fi newstest2017 1707 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 1708 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 1708 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 424 HY-SMT.4882 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 427 jhu-nmt-lattice-rescore.4903 HY-HNMT.4961
en-fi newstest2017 427 online-G.0 HY-HNMT.4961
en-fi newstest2017 1129 HY-HNMT.4961 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 1120 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 1121 online-A.0 online-B.0
en-fi newstest2017 1122 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 1122 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 1123 AaltoHnmtMultitask.4873 HY-AH.4797
en-fi newstest2017 1123 AaltoHnmtMultitask.4873 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 1123 AaltoHnmtMultitask.4873 HY-HNMT.4961
en-fi newstest2017 1123 online-A.0 HY-AH.4797
en-fi newstest2017 1124 online-B.0 HY-SMT.4882
en-fi newstest2017 1124 online-B.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 1125 HY-HNMT.4961 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 1126 TALP-UPC.4939 online-B.0
en-fi newstest2017 1126 TALP-UPC.4939 HY-AH.4797
en-fi newstest2017 2988 online-B.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2988 online-B.0 TALP-UPC.4939
en-fi newstest2017 2988 HY-HNMT.4961 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2988 HY-HNMT.4961 TALP-UPC.4939
en-fi newstest2017 2988 online-A.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2988 online-A.0 TALP-UPC.4939
en-fi newstest2017 2983 jhu-nmt-lattice-rescore.4903 jhu-pbmt.4968
en-fi newstest2017 2983 jhu-nmt-lattice-rescore.4903 HY-SMT.4882
en-fi newstest2017 2983 online-A.0 HY-SMT.4882
en-fi newstest2017 2983 online-A.0 jhu-pbmt.4968
en-fi newstest2017 2983 jhu-nmt-lattice-rescore.4903 online-A.0
en-fi newstest2017 2980 TALP-UPC.4939 online-B.0
en-fi newstest2017 2986 jhu-nmt-lattice-rescore.4903 jhu-pbmt.4968
en-fi newstest2017 2986 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 2986 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 2986 online-A.0 jhu-pbmt.4968
en-fi newstest2017 527 HY-SMT.4882 HY-AH.4797
en-fi newstest2017 527 online-A.0 HY-AH.4797
en-fi newstest2017 527 online-A.0 TALP-UPC.4939
en-fi newstest2017 521 AaltoHnmtFlatcat.4798 HY-SMT.4882
en-fi newstest2017 521 AaltoHnmtFlatcat.4798 TALP-UPC.4939
en-fi newstest2017 523 HY-SMT.4882 HY-HNMT.4961
en-fi newstest2017 523 HY-AH.4797 HY-HNMT.4961
en-fi newstest2017 1015 online-G.0 online-A.0
en-fi newstest2017 1015 HY-HNMT.4961 online-A.0
en-fi newstest2017 1010 online-B.0 HY-AH.4797
en-fi newstest2017 1010 online-A.0 online-B.0
en-fi newstest2017 1010 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 1010 online-A.0 HY-AH.4797
en-fi newstest2017 1010 online-A.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 529 jhu-pbmt.4968 HY-AH.4797
en-fi newstest2017 1012 AaltoHnmtMultitask.4873 apertium-unconstrained.4769
en-fi newstest2017 1012 AaltoHnmtMultitask.4873 TALP-UPC.4939
en-fi newstest2017 1013 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 1013 TALP-UPC.4939 online-B.0
en-fi newstest2017 1013 TALP-UPC.4939 apertium-unconstrained.4769
en-fi newstest2017 1013 TALP-UPC.4939 jhu-pbmt.4968
en-fi newstest2017 1235 online-G.0 apertium-unconstrained.4769
en-fi newstest2017 1230 HY-HNMT.4961 HY-SMT.4882
en-fi newstest2017 1230 jhu-pbmt.4968 HY-SMT.4882
en-fi newstest2017 1231 AaltoHnmtFlatcat.4798 online-G.0
en-fi newstest2017 1233 online-B.0 TALP-UPC.4939
en-fi newstest2017 1233 HY-SMT.4882 TALP-UPC.4939
en-fi newstest2017 1233 AaltoHnmtFlatcat.4798 TALP-UPC.4939
en-fi newstest2017 1239 jhu-pbmt.4968 TALP-UPC.4939
en-fi newstest2017 2526 HY-AH.4797 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2487 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 2487 jhu-nmt-lattice-rescore.4903 AaltoHnmtFlatcat.4798
en-fi newstest2017 434 HY-HNMT.4961 apertium-unconstrained.4769
en-fi newstest2017 434 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 430 online-B.0 jhu-pbmt.4968
en-fi newstest2017 430 online-B.0 HY-AH.4797
en-fi newstest2017 431 HY-AH.4797 HY-SMT.4882
en-fi newstest2017 431 HY-AH.4797 apertium-unconstrained.4769
en-fi newstest2017 2868 online-G.0 TALP-UPC.4939
en-fi newstest2017 2868 AaltoHnmtMultitask.4873 online-G.0
en-fi newstest2017 2868 AaltoHnmtMultitask.4873 TALP-UPC.4939
en-fi newstest2017 997 HY-HNMT.4961 apertium-unconstrained.4769
en-fi newstest2017 997 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 997 HY-HNMT.4961 AaltoHnmtFlatcat.4798
en-fi newstest2017 2467 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 234 online-G.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 234 online-G.0 online-A.0
en-fi newstest2017 234 jhu-pbmt.4968 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 234 AaltoHnmtFlatcat.4798 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 234 jhu-pbmt.4968 online-A.0
en-fi newstest2017 234 AaltoHnmtFlatcat.4798 online-A.0
en-fi newstest2017 236 online-A.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 236 online-A.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 236 HY-SMT.4882 AaltoHnmtFlatcat.4798
en-fi newstest2017 236 HY-SMT.4882 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 236 jhu-pbmt.4968 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 236 jhu-pbmt.4968 AaltoHnmtFlatcat.4798
en-fi newstest2017 237 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 232 online-G.0 HY-SMT.4882
en-fi newstest2017 232 online-G.0 AaltoHnmtMultitask.4873
en-fi newstest2017 232 online-A.0 HY-SMT.4882
en-fi newstest2017 232 online-A.0 AaltoHnmtMultitask.4873
en-fi newstest2017 2228 HY-HNMT.4961 apertium-unconstrained.4769
en-fi newstest2017 2228 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 2228 HY-HNMT.4961 jhu-pbmt.4968
en-fi newstest2017 2228 AaltoHnmtFlatcat.4798 jhu-pbmt.4968
en-fi newstest2017 2228 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 2228 online-A.0 jhu-pbmt.4968
en-fi newstest2017 2229 online-G.0 HY-HNMT.4961
en-fi newstest2017 2229 online-G.0 online-A.0
en-fi newstest2017 2226 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 2223 online-B.0 HY-SMT.4882
en-fi newstest2017 2223 online-B.0 online-A.0
en-fi newstest2017 143 jhu-nmt-lattice-rescore.4903 jhu-pbmt.4968
en-fi newstest2017 143 jhu-nmt-lattice-rescore.4903 AaltoHnmtMultitask.4873
en-fi newstest2017 143 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 143 jhu-nmt-lattice-rescore.4903 online-A.0
en-fi newstest2017 140 online-G.0 HY-AH.4797
en-fi newstest2017 148 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 148 online-B.0 HY-AH.4797
en-fi newstest2017 148 online-B.0 TALP-UPC.4939
en-fi newstest2017 148 TALP-UPC.4939 apertium-unconstrained.4769
en-fi newstest2017 148 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 148 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 2088 online-B.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 2089 jhu-pbmt.4968 AaltoHnmtFlatcat.4798
en-fi newstest2017 2089 HY-HNMT.4961 AaltoHnmtFlatcat.4798
en-fi newstest2017 2080 HY-HNMT.4961 TALP-UPC.4939
en-fi newstest2017 2087 HY-HNMT.4961 HY-SMT.4882
en-fi newstest2017 2087 HY-HNMT.4961 AaltoHnmtFlatcat.4798
en-fi newstest2017 2084 online-G.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2538 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 2539 online-G.0 jhu-pbmt.4968
en-fi newstest2017 2533 online-A.0 HY-SMT.4882
en-fi newstest2017 2536 HY-AH.4797 apertium-unconstrained.4769
en-fi newstest2017 2537 HY-SMT.4882 AaltoHnmtMultitask.4873
en-fi newstest2017 2535 HY-AH.4797 online-G.0
en-fi newstest2017 2710 AaltoHnmtFlatcat.4798 HY-HNMT.4961
en-fi newstest2017 2718 TALP-UPC.4939 HY-HNMT.4961
en-fi newstest2017 2719 TALP-UPC.4939 HY-HNMT.4961
en-fi newstest2017 1833 jhu-nmt-lattice-rescore.4903 TALP-UPC.4939
en-fi newstest2017 1833 AaltoHnmtMultitask.4873 TALP-UPC.4939
en-fi newstest2017 1833 jhu-nmt-lattice-rescore.4903 online-A.0
en-fi newstest2017 1836 HY-HNMT.4961 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 1836 HY-HNMT.4961 HY-AH.4797
en-fi newstest2017 1835 HY-AH.4797 apertium-unconstrained.4769
en-fi newstest2017 1835 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 1835 AaltoHnmtFlatcat.4798 HY-AH.4797
en-fi newstest2017 1838 HY-AH.4797 HY-HNMT.4961
en-fi newstest2017 2155 online-G.0 AaltoHnmtMultitask.4873
en-fi newstest2017 2155 online-G.0 online-A.0
en-fi newstest2017 2155 jhu-nmt-lattice-rescore.4903 online-A.0
en-fi newstest2017 939 online-B.0 HY-SMT.4882
en-fi newstest2017 939 online-B.0 jhu-pbmt.4968
en-fi newstest2017 939 online-B.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2405 online-B.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 2402 HY-HNMT.4961 HY-SMT.4882
en-fi newstest2017 2400 online-G.0 apertium-unconstrained.4769
en-fi newstest2017 2400 TALP-UPC.4939 online-G.0
en-fi newstest2017 2400 HY-SMT.4882 apertium-unconstrained.4769
en-fi newstest2017 2400 TALP-UPC.4939 apertium-unconstrained.4769
en-fi newstest2017 2400 TALP-UPC.4939 HY-SMT.4882
en-fi newstest2017 2400 online-A.0 apertium-unconstrained.4769
en-fi newstest2017 2400 TALP-UPC.4939 online-A.0
en-fi newstest2017 2401 online-B.0 HY-SMT.4882
en-fi newstest2017 2158 TALP-UPC.4939 online-A.0
en-fi newstest2017 2159 online-B.0 HY-HNMT.4961
en-fi newstest2017 2408 AaltoHnmtMultitask.4873 HY-SMT.4882
en-fi newstest2017 1691 HY-HNMT.4961 online-G.0
en-fi newstest2017 1691 HY-HNMT.4961 online-A.0
en-fi newstest2017 1991 HY-AH.4797 AaltoHnmtMultitask.4873
en-fi newstest2017 1957 AaltoHnmtFlatcat.4798 apertium-unconstrained.4769
en-fi newstest2017 1956 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 1956 jhu-pbmt.4968 online-A.0
en-fi newstest2017 1959 jhu-nmt-lattice-rescore.4903 online-B.0
en-fi newstest2017 1959 jhu-nmt-lattice-rescore.4903 HY-SMT.4882
en-fi newstest2017 1959 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 825 TALP-UPC.4939 HY-AH.4797
en-fi newstest2017 825 TALP-UPC.4939 HY-HNMT.4961
en-fi newstest2017 825 TALP-UPC.4939 AaltoHnmtMultitask.4873
en-fi newstest2017 824 online-B.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 821 jhu-nmt-lattice-rescore.4903 online-G.0
en-fi newstest2017 1485 online-A.0 AaltoHnmtFlatcat.4798
en-fi newstest2017 1484 TALP-UPC.4939 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 1489 HY-HNMT.4961 jhu-pbmt.4968
en-fi newstest2017 794 online-G.0 jhu-pbmt.4968
en-fi newstest2017 794 online-G.0 HY-AH.4797
en-fi newstest2017 793 online-G.0 online-A.0
en-fi newstest2017 793 HY-AH.4797 online-A.0
en-fi newstest2017 1715 HY-AH.4797 TALP-UPC.4939
en-fi newstest2017 1719 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 1719 online-B.0 TALP-UPC.4939
en-fi newstest2017 1719 TALP-UPC.4939 apertium-unconstrained.4769
en-fi newstest2017 1718 online-B.0 HY-AH.4797
en-fi newstest2017 1718 jhu-pbmt.4968 HY-AH.4797
en-fi newstest2017 1272 online-B.0 online-A.0
en-fi newstest2017 1133 HY-SMT.4882 HY-AH.4797
en-fi newstest2017 1133 HY-SMT.4882 AaltoHnmtFlatcat.4798
en-fi newstest2017 1133 HY-AH.4797 AaltoHnmtFlatcat.4798
en-fi newstest2017 1133 jhu-nmt-lattice-rescore.4903 apertium-unconstrained.4769
en-fi newstest2017 1133 jhu-nmt-lattice-rescore.4903 AaltoHnmtFlatcat.4798
en-fi newstest2017 1133 HY-SMT.4882 apertium-unconstrained.4769
en-fi newstest2017 1133 HY-AH.4797 apertium-unconstrained.4769
en-fi newstest2017 1133 HY-HNMT.4961 apertium-unconstrained.4769
en-fi newstest2017 1133 HY-HNMT.4961 HY-AH.4797
en-fi newstest2017 1133 HY-HNMT.4961 AaltoHnmtFlatcat.4798
en-fi newstest2017 1274 HY-HNMT.4961 AaltoHnmtMultitask.4873
en-fi newstest2017 1274 AaltoHnmtFlatcat.4798 AaltoHnmtMultitask.4873
en-fi newstest2017 1274 HY-HNMT.4961 TALP-UPC.4939
en-fi newstest2017 1274 AaltoHnmtMultitask.4873 TALP-UPC.4939
en-fi newstest2017 1274 AaltoHnmtFlatcat.4798 TALP-UPC.4939
en-fi newstest2017 1274 HY-HNMT.4961 online-A.0
en-fi newstest2017 1274 online-A.0 TALP-UPC.4939
en-fi newstest2017 1137 jhu-pbmt.4968 online-A.0
en-fi newstest2017 1137 HY-HNMT.4961 online-A.0
en-fi newstest2017 1137 AaltoHnmtFlatcat.4798 online-A.0
en-fi newstest2017 1137 online-B.0 online-A.0
en-fi newstest2017 1137 online-B.0 HY-SMT.4882
en-fi newstest2017 1137 HY-HNMT.4961 HY-SMT.4882
en-fi newstest2017 1137 AaltoHnmtFlatcat.4798 HY-SMT.4882
en-fi newstest2017 1137 jhu-pbmt.4968 HY-SMT.4882
en-fi newstest2017 1137 AaltoHnmtFlatcat.4798 jhu-pbmt.4968
en-fi newstest2017 1136 online-B.0 HY-AH.4797
en-fi newstest2017 1275 HY-SMT.4882 apertium-unconstrained.4769
en-fi newstest2017 1276 online-A.0 HY-AH.4797
en-fi newstest2017 1276 online-A.0 TALP-UPC.4939
en-fi newstest2017 921 online-A.0 AaltoHnmtMultitask.4873
en-fi newstest2017 921 online-A.0 jhu-pbmt.4968
en-fi newstest2017 615 jhu-nmt-lattice-rescore.4903 HY-AH.4797
en-fi newstest2017 615 online-G.0 HY-AH.4797
en-fi newstest2017 615 online-G.0 AaltoHnmtMultitask.4873
en-fi newstest2017 615 online-G.0 jhu-pbmt.4968
en-fi newstest2017 615 jhu-nmt-lattice-rescore.4903 jhu-pbmt.4968
en-fi newstest2017 615 AaltoHnmtMultitask.4873 jhu-pbmt.4968
en-fi newstest2017 615 HY-HNMT.4961 jhu-pbmt.4968
en-fi newstest2017 615 HY-HNMT.4961 HY-AH.4797
en-fi newstest2017 519 AaltoHnmtFlatcat.4798 online-B.0
en-fi newstest2017 519 AaltoHnmtMultitask.4873 online-B.0
en-fi newstest2017 519 AaltoHnmtFlatcat.4798 jhu-pbmt.4968
en-fi newstest2017 519 AaltoHnmtMultitask.4873 jhu-pbmt.4968
en-fi newstest2017 518 jhu-pbmt.4968 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 518 HY-AH.4797 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 518 HY-HNMT.4961 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2794 HY-SMT.4882 HY-AH.4797
en-fi newstest2017 2794 HY-SMT.4882 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 2794 HY-SMT.4882 online-G.0
en-fi newstest2017 1009 online-B.0 HY-SMT.4882
en-fi newstest2017 1008 online-B.0 jhu-nmt-lattice-rescore.4903
en-fi newstest2017 511 HY-HNMT.4961 jhu-pbmt.4968
en-fi newstest2017 513 online-A.0 HY-HNMT.4961
en-fi newstest2017 1004 AaltoHnmtMultitask.4873 online-B.0
en-fi newstest2017 1004 AaltoHnmtMultitask.4873 jhu-pbmt.4968
en-fi newstest2017 1003 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 1227 online-B.0 HY-SMT.4882
en-fi newstest2017 1227 jhu-nmt-lattice-rescore.4903 HY-SMT.4882
en-fi newstest2017 1226 online-B.0 HY-SMT.4882
en-fi newstest2017 1226 online-B.0 apertium-unconstrained.4769
en-fi newstest2017 1226 online-B.0 AaltoHnmtMultitask.4873
en-fi newstest2017 1226 HY-SMT.4882 apertium-unconstrained.4769
en-fi newstest2017 1226 online-B.0 online-G.0
en-fi newstest2017 621 online-B.0 HY-HNMT.4961
en-fi newstest2017 1223 jhu-pbmt.4968 apertium-unconstrained.4769
en-fi newstest2017 625 HY-SMT.4882 AaltoHnmtMultitask.4873
en-fi newstest2017 625 HY-SMT.4882 TALP-UPC.4939
en-fi newstest2017 625 AaltoHnmtFlatcat.4798 TALP-UPC.4939
en-fi newstest2017 625 online-G.0 TALP-UPC.4939
en-fi newstest2017 624 HY-HNMT.4961 HY-AH.4797
en-fi newstest2017 1229 online-G.0 jhu-nmt-lattice-rescore.4903
